"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"528","Oregon St.","09/05/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","2","61","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/19/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","2","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/26/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","1","13","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","10/03/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/10/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/31/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/14/09","46","NICHOLS","AARON","","","","","","","","","","","","0","0","3","46","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/05/09","14","POYER","JORDAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","30","0","","","","","","","","","","","","","0"
"528","Oregon St.","10/24/09","14","POYER","JORDAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","70","0","","","","","","","","","","","","","0"
"528","Oregon St.","12/22/09","14","POYER","JORDAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","14","0","","","","","","","","","","","","","0"
"528","Oregon St.","11/21/09","82","PRINCE","COLBY","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/05/09","1","RODGERS","JACQUIZZ","16","104","1","103","3","","","","","","","16","103","4","32","0","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"528","Oregon St.","09/12/09","1","RODGERS","JACQUIZZ","26","170","4","166","1","","","","","","","26","166","10","65","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","09/19/09","1","RODGERS","JACQUIZZ","20","83","10","73","1","","","","","","","20","73","5","19","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","09/26/09","1","RODGERS","JACQUIZZ","16","85","0","85","2","","","","","","","16","85","13","70","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"528","Oregon St.","10/03/09","1","RODGERS","JACQUIZZ","17","87","6","81","2","","","","","","","17","81","1","1","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"528","Oregon St.","10/10/09","1","RODGERS","JACQUIZZ","33","190","1","189","4","","","","","","","33","189","5","82","0","","","","","","","","","","","","","","","4","","","","","","","","","","","","24"
"528","Oregon St.","10/24/09","1","RODGERS","JACQUIZZ","20","115","2","113","1","","","","","","","20","113","4","10","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"528","Oregon St.","10/31/09","1","RODGERS","JACQUIZZ","24","114","2","112","0","1","1","0","14","1","","25","126","7","92","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/07/09","1","RODGERS","JACQUIZZ","25","78","11","67","1","","","","","","","25","67","9","30","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","11/14/09","1","RODGERS","JACQUIZZ","18","162","3","159","2","","","","","","","18","159","4","-4","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"528","Oregon St.","11/21/09","1","RODGERS","JACQUIZZ","24","167","2","165","2","","","","","","","24","165","5","39","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"528","Oregon St.","12/03/09","1","RODGERS","JACQUIZZ","16","66","2","64","1","","","","","","","16","64","7","73","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","12/22/09","1","RODGERS","JACQUIZZ","18","81","18","63","1","","","","","","","18","63","4","13","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","09/05/09","8","RODGERS","JAMES","2","23","0","23","0","","","","","","","2","23","2","95","1","","","","","","","","","","","","1","49","0","1","","","","","","","","","","","","6"
"528","Oregon St.","09/12/09","8","RODGERS","JAMES","3","16","0","16","0","","","","","","","3","16","6","48","1","","","","","","","","","","","","2","28","0","1","","","","","","","","","","","","6"
"528","Oregon St.","09/19/09","8","RODGERS","JAMES","11","76","9","67","0","","","","","","","11","67","11","90","0","","","","","","","","","2","23","0","1","38","0","","","","","","","","","","","","","0"
"528","Oregon St.","09/26/09","8","RODGERS","JAMES","2","15","0","15","0","","","","","","","2","15","8","119","0","","","","","","","","","1","-1","0","5","116","0","","","","1","1","","","","","","","","2"
"528","Oregon St.","10/03/09","8","RODGERS","JAMES","3","5","0","5","0","","","","","","","3","5","10","114","1","","","","","","","","","3","60","0","2","30","0","1","","","","","","","","","","","","6"
"528","Oregon St.","10/10/09","8","RODGERS","JAMES","2","10","0","10","0","","","","","","","2","10","6","78","1","","","","","","","","","1","23","0","2","35","0","1","","","","","","","","","","","","6"
"528","Oregon St.","10/24/09","8","RODGERS","JAMES","6","46","4","42","0","","","","","","","6","42","7","56","1","","","","","","","","","","","","4","96","0","1","","","","","","","","","","","","6"
"528","Oregon St.","10/31/09","8","RODGERS","JAMES","5","32","4","28","1","","","","","","","5","28","10","106","0","","","","","","","","","","","","4","90","0","1","","","","","","","","","","","","6"
"528","Oregon St.","11/07/09","8","RODGERS","JAMES","7","39","8","31","0","","","","","","","7","31","6","80","1","","","","","","","","","1","9","0","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","11/14/09","8","RODGERS","JAMES","5","18","11","7","0","","","","","","","5","7","5","46","2","","","","","","","","","3","19","0","3","104","0","2","","","","","","","","","","","","12"
"528","Oregon St.","11/21/09","8","RODGERS","JAMES","3","17","1","16","0","1","0","0","0","0","","4","16","6","33","0","","","","","","","","","2","18","0","2","48","0","","","","","","","","","","","","","0"
"528","Oregon St.","12/03/09","8","RODGERS","JAMES","5","29","0","29","0","","","","","","","5","29","10","139","1","","","","","","","","","","","","7","135","0","1","","","","","","","","","","","","6"
"528","Oregon St.","12/22/09","8","RODGERS","JAMES","4","20","6","14","0","","","","","","","4","14","4","30","0","","","","","","","","","","","","3","71","0","","","","","","","","","","","","","0"
"528","Oregon St.","09/05/09","19","STEVENSON","JOVAN","10","31","1","30","0","","","","","","","10","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/12/09","19","STEVENSON","JOVAN","2","28","0","28","0","","","","","","","2","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/03/09","19","STEVENSON","JOVAN","1","0","0","0","0","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/10/09","19","STEVENSON","JOVAN","2","4","0","4","0","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/24/09","19","STEVENSON","JOVAN","1","9","0","9","0","","","","","","","1","9","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/14/09","19","STEVENSON","JOVAN","3","4","0","4","0","","","","","","","3","4","3","34","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/21/09","19","STEVENSON","JOVAN","6","61","0","61","1","","","","","","","6","61","1","16","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","12/22/09","19","STEVENSON","JOVAN","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/21/09","9","WALKER","KEVAN","","","","","","","","","","","","0","0","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","12/22/09","9","WALKER","KEVAN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","5","0","","","","","","","","","","","","","","","","0"
"528","Oregon St.","12/22/09","47","WATKINS","ANTHONY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","9","0","","","","","","","","","","","","","0"
"528","Oregon St.","09/05/09","2","WHEATON","MARKUS","1","4","0","4","0","","","","","","","1","4","2","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","09/26/09","2","WHEATON","MARKUS","3","20","5","15","0","","","","","","","3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/10/09","2","WHEATON","MARKUS","1","1","0","1","0","","","","","","","1","1","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/24/09","2","WHEATON","MARKUS","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","10/31/09","2","WHEATON","MARKUS","","","","","","","","","","","","0","0","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/14/09","2","WHEATON","MARKUS","2","19","0","19","0","","","","","","","2","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","11/21/09","2","WHEATON","MARKUS","3","38","0","38","1","","","","","","","3","38","1","1","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"528","Oregon St.","12/03/09","2","WHEATON","MARKUS","","","","","","","","","","","","0","0","1","25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"528","Oregon St.","12/22/09","2","WHEATON","MARKUS","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","28","ASTORINO","DREW","","","","","","","","","","","","0","0","","","","","","","","","","","","1","11","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","28","ASTORINO","DREW","","","","","","","","","","","","0","0","","","","","","","","","","","","1","10","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","28","ASTORINO","DREW","","","","","","","","","","","","0","0","","","","1","30","0","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","28","ASTORINO","DREW","","","","","","","","","","","","0","0","","","","","","","","","","","","1","21","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","28","ASTORINO","DREW","","","","","","","","","","","","0","0","","","","","","","","","","","","3","13","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","3","BEACHUM","BRANDON","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","3","BEACHUM","BRANDON","2","10","0","10","0","","","","","","","2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","3","BEACHUM","BRANDON","4","28","0","28","0","","","","","","","4","28","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","3","BEACHUM","BRANDON","4","20","0","20","0","","","","","","","4","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","3","BEACHUM","BRANDON","7","28","5","23","0","","","","","","","7","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","3","BEACHUM","BRANDON","4","25","0","25","1","","","","","","","4","25","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/07/09","3","BEACHUM","BRANDON","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","3","BEACHUM","BRANDON","2","4","0","4","0","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","2","86","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","3","150","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","4","191","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","2","107","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","4","198","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","1","37","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","2","68","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","6","215","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","5","210","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","10","458","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","2","89","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","5","192","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","41","BOONE","JEREMY","","","","","","","","","","","","0","0","","","","","","","","","","7","295","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","11","BOWMAN","NAVORRO","","","","","","","","","","","","0","0","","","","","","","1","91","1","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/24/09","11","BOWMAN","NAVORRO","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","11","BOWMAN","NAVORRO","","","","","","","","","","","","0","0","","","","1","73","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/10/09","83","BRACKETT","BRETT","","","","","","","","","","","","0","0","1","2","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/14/09","83","BRACKETT","BRETT","","","","","","","","","","","","0","0","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","49","BREEN","RYAN","","","","","","","","","","","","0","0","","","","","","","","","","1","43","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","19","BROWN","","","","","","","","","","","","","0","0","3","45","0","","","","","","","","","3","24","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","19","BROWN","","","","","","","","","","","","","0","0","1","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","19","BROWN","","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","19","BROWN","","","","","","","","","","","","","0","0","","","","","","","","","","","","3","17","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","32","CARTER","BRENT","5","18","0","18","0","","","","","","","5","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","32","CARTER","BRENT","3","5","0","5","0","","","","","","","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","32","CARTER","BRENT","2","14","0","14","1","","","","","","","2","14","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/24/09","32","CARTER","BRENT","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","32","CARTER","BRENT","2","6","0","6","0","","","","","","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","17","CLARK","DARYLL","3","10","5","5","0","40","29","1","353","3","","43","358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","17","CLARK","DARYLL","2","0","1","-1","0","31","20","1","240","3","","33","239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","17","CLARK","DARYLL","2","0","6","-6","0","26","16","1","167","2","","28","161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","17","CLARK","DARYLL","9","27","8","19","0","32","12","3","198","1","","41","217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","17","CLARK","DARYLL","7","83","0","83","2","25","17","0","175","0","","32","258","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"539","Penn St.","10/10/09","17","CLARK","DARYLL","4","11","0","11","1","19","13","1","234","3","","23","245","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/17/09","17","CLARK","DARYLL","8","19","11","8","1","32","21","0","287","1","","40","295","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/24/09","17","CLARK","DARYLL","7","25","12","13","0","27","16","0","230","4","0","34","243","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","0"
"539","Penn St.","10/31/09","17","CLARK","DARYLL","6","24","8","16","1","31","22","0","274","1","","37","290","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/07/09","17","CLARK","DARYLL","11","33","13","20","1","28","12","1","125","0","","39","145","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/14/09","17","CLARK","DARYLL","7","29","0","29","1","28","17","2","194","1","","35","223","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/21/09","17","CLARK","DARYLL","7","14","20","-6","0","27","19","0","310","4","","34","304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","17","CLARK","DARYLL","11","35","15","20","0","35","18","0","216","1","","46","236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","13","DAILEY","ANDREW","1","37","0","37","0","","","","","","","1","37","","","","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","13","DAILEY","ANDREW","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","15","0","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","13","DAILEY","ANDREW","","","","","","","","","","","","0","0","","","","","","","","","","","","1","14","0","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","13","DAILEY","ANDREW","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","8","0","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","7D","DRAKE","","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","7D","DRAKE","","","","","","","","","","","","","0","0","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","7D","DRAKE","","1","26","0","26","0","","","","","","","1","26","2","34","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","7D","DRAKE","","1","18","0","18","0","1","1","0","14","1","","2","32","2","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","7D","DRAKE","","1","0","3","-3","0","","","","","","","1","-3","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","21","GREEN","STEPHON","7","17","7","10","0","","","","","","","7","10","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","21","GREEN","STEPHON","8","28","2","26","0","","","","","","","8","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","21","GREEN","STEPHON","6","19","0","19","1","","","","","","","6","19","2","28","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/26/09","21","GREEN","STEPHON","3","15","0","15","0","","","","","","","3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","21","GREEN","STEPHON","13","120","0","120","1","","","","","","","13","120","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/10/09","21","GREEN","STEPHON","8","58","0","58","1","","","","","","","8","58","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/17/09","21","GREEN","STEPHON","4","2","2","0","0","","","","","","","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","21","GREEN","STEPHON","2","6","0","6","0","","","","","","","2","6","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","21","GREEN","STEPHON","8","27","1","26","0","","","","","","","8","26","","","","","","","","","","","","","","","2","39","0","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","21","GREEN","STEPHON","5","9","5","4","0","","","","","","","5","4","1","31","0","","","","","","","","","","","","2","63","0","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","21","GREEN","STEPHON","7","36","1","35","0","","","","","","","7","35","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","5","HAYES","JEROME","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","5","HAYES","JEROME","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","19","0","","","","","","","","","","","","","0"
"539","Penn St.","11/14/09","5","HAYES","JEROME","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","35","0","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","43","HULL","JOSH","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/17/09","43","HULL","JOSH","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","45","LEE","SEAN","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","45","LEE","SEAN","","","","","","","","","","","","0","0","","","","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","1C","MCGLOIN","MATT","","","","","","2","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","1M","MORRIS","","","","","","","","","","","","","0","0","","","","1","70","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/05/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","6","138","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/12/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","3","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","4","31","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/26/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","2","48","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","4","57","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","2","43","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/17/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","6","120","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/24/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","6","53","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","6","MOYE","DEREK","1","0","3","-3","0","","","","","","","1","-3","6","123","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","11/14/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","2","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","6","MOYE","DEREK","","","","","","","","","","","","0","0","4","56","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","01/01/10","6","MOYE","DEREK","","","","","","","","","","","","0","0","3","53","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/05/09","12","NEWSOME","KEVIN","2","14","2","12","0","4","3","0","26","0","","6","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/12/09","12","NEWSOME","KEVIN","4","7","21","-14","0","0","0","0","0","0","","4","-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","12","NEWSOME","KEVIN","1","15","0","15","0","2","1","0","6","0","","3","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/03/09","12","NEWSOME","KEVIN","1","16","0","16","0","","","","","","","1","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/10/09","12","NEWSOME","KEVIN","7","49","0","49","1","5","4","0","34","0","","12","83","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/31/09","12","NEWSOME","KEVIN","1","7","0","7","0","","","","","","","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","11/21/09","12","NEWSOME","KEVIN","3","13","0","13","1","","","","","","","3","13","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/05/09","2","POWELL","CHAZ","","","","","","","","","","","","0","0","7","65","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","09/12/09","2","POWELL","CHAZ","1","0","2","-2","0","","","","","","","1","-2","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/19/09","2","POWELL","CHAZ","1","24","0","24","0","","","","","","","1","24","4","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","09/26/09","2","POWELL","CHAZ","2","9","2","7","0","","","","","","","2","7","3","96","1","","","","","","","","","","","","2","54","0","1","","","","","","","","","","","","6"
"539","Penn St.","10/10/09","2","POWELL","CHAZ","1","19","0","19","0","","","","","","","1","19","4","79","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"539","Penn St.","10/17/09","2","POWELL","CHAZ","1","5","0","5","0","","","","","","","1","5","2","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"539","Penn St.","10/24/09","2","POWELL","CHAZ","1","11","0","11","0","","","","","","","1","11","","","","","","","","","","","","","","","2","71","0","","","","","","","","","","","","","0"
"539","Penn St.","10/31/09","2","POWELL","CHAZ","","","","","","","","","","","","0","0","5","39","0","","","","","","","","","","","","2","52","0","","","","","","","","","","","","","0"
"539","Penn St.","11/07/09","2","POWELL","CHAZ","1","6","0","6","0","","","","","","","1","6","1","0","0","","","","","","","","","","","","5","94","0","","","","","","","","","","","","","0"
